run_id,span_id,parent_id,name,category,agent,start_time,latency_ms,prompt_tokens,completion_tokens,total_tokens,model,cost_usd,status
89f43bbd21de15d30f8ed3046509121d,11d9070d62210eba,050123497b78aae2,supervisor_edge,other,supervisor,2026-09-25 15:05:56.780376+00:00,1.813,0.0,0.0,0.0,,0.0,OK
89f43bbd21de15d30f8ed3046509121d,1861e265e18d956c,b399de213a726236,context_prep,acting,context_prep,2026-09-25 15:05:56.770384+00:00,4.968,0.0,0.0,0.0,,0.0,OK
89f43bbd21de15d30f8ed3046509121d,200f45fba593af09,b399de213a726236,input_guard,acting,input_guard,2026-09-25 15:05:56.761662+00:00,5.558999999999999,0.0,0.0,0.0,,0.0,OK
89f43bbd21de15d30f8ed3046509121d,c9fded44ba0d11e5,200f45fba593af09,route_after_guard,other,input_guard,2026-09-25 15:05:56.763503+00:00,1.393,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,33f3ec8f2b6cf550,aa84001199dcb640,LangGraph,other,,2026-09-25 15:05:38.066701+00:00,18680.243000000002,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,791c7e23a5869bdb,33f3ec8f2b6cf550,output_guard,acting,output_guard,2026-09-25 15:05:56.716281+00:00,22.693,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,4d6345030434830f,33f3ec8f2b6cf550,memory_write,acting,memory_write,2026-09-25 15:05:43.002978+00:00,13710.312,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,b21566fa36b84912,4d6345030434830f,RunnableSequence,other,memory_write,2026-09-25 15:05:55.290866+00:00,1402.637,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,63ce832d208d3a0a,b21566fa36b84912,filter_state,other,memory_write,2026-09-25 15:05:56.690584+00:00,1.14,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,1b78a8018d1a0da2,b21566fa36b84912,TrustCall,other,memory_write,2026-09-25 15:05:55.294664+00:00,1392.5320000000002,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,600d9eb9db5aadad,1b78a8018d1a0da2,validate,other,memory_write,2026-09-25 15:05:56.680236+00:00,3.9509999999999996,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,d126588698ac105a,600d9eb9db5aadad,handle_retries,other,memory_write,2026-09-25 15:05:56.681518+00:00,1.048,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,24543d504f8936c7,1b78a8018d1a0da2,extract,other,memory_write,2026-09-25 15:05:55.304758+00:00,1372.7830000000001,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,73ffcbff147d624a,24543d504f8936c7,ChatGoogleGenerativeAI,thinking,memory_write,2026-09-25 15:05:55.305802+00:00,1368.627,374.0,51.0,425.0,gemini-3.5-flash-lite,0.0002397,OK
6a4f6bc657ae7229b52f8f47f55f265d,cb702398ff9df9ff,1b78a8018d1a0da2,__start__,other,memory_write,2026-09-25 15:05:55.298550+00:00,2.854,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,cd3c9e79e13f13f0,cb702398ff9df9ff,enter,other,memory_write,2026-09-25 15:05:55.299404+00:00,0.574,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,720f335c391f92e6,b21566fa36b84912,coerce_inputs,other,memory_write,2026-09-25 15:05:55.291584+00:00,0.819,0.0,0.0,0.0,,0.0,OK
6586ddf9031250671b29fc04fc3cc17a,cd91d3991ce0aad4,,copilot.request,acting,,2026-09-25 15:05:38.030408+00:00,30.893,0.0,0.0,0.0,,0.0,UNSET
28cd430d0d7c8ef7cf7090b8bf75a978,2bb82b7041c6dc1a,,copilot.request,acting,,2026-09-25 15:05:37.992488+00:00,32.135999999999996,0.0,0.0,0.0,,0.0,UNSET
999ecff09841e9a39af1684157210698,7588cd76246ae1e7,,copilot.request,acting,,2026-09-25 15:05:37.954235+00:00,32.556000000000004,0.0,0.0,0.0,,0.0,UNSET
fe50348080197d050143031cb7e8096f,7747d7055f230d7a,,copilot.request,acting,,2026-09-25 15:05:37.916157+00:00,33.199,0.0,0.0,0.0,,0.0,UNSET
3ca4024e697d3ced0b1b30668e1c9768,d99eb85ebff0e7e1,,copilot.request,acting,,2026-09-25 15:05:37.874378+00:00,33.882000000000005,0.0,0.0,0.0,,0.0,UNSET
4397c38b65ea2691c8721c09ed44a8ec,ed6db3e0ad3551ab,,copilot.request,acting,,2026-09-25 15:05:34.944026+00:00,2924.469,0.0,0.0,0.0,,0.0,UNSET
6a4f6bc657ae7229b52f8f47f55f265d,c7adca3455adf130,33f3ec8f2b6cf550,human_escalation,acting,human_escalation,2026-09-25 15:05:42.997540+00:00,1.8550000000000002,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,c54664de816667b8,33f3ec8f2b6cf550,supervisor,acting,supervisor,2026-09-25 15:05:42.989162+00:00,5.215,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,a4785bb5e14e0a85,c54664de816667b8,supervisor_edge,other,supervisor,2026-09-25 15:05:42.991053+00:00,0.945,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,5d087fc69d4746ee,33f3ec8f2b6cf550,intake_classifier,acting,intake_classifier,2026-09-25 15:05:38.087226+00:00,4899.097000000001,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,9b25ce1c8e7cc659,5d087fc69d4746ee,RunnableSequence,other,intake_classifier,2026-09-25 15:05:41.513900+00:00,1469.811,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,7b0b59dfe1b5ce62,9b25ce1c8e7cc659,PydanticOutputParser,other,intake_classifier,2026-09-25 15:05:42.979236+00:00,1.595,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,872985a983c7f96f,9b25ce1c8e7cc659,ChatGoogleGenerativeAI,thinking,intake_classifier,2026-09-25 15:05:41.514815+00:00,1460.2939999999999,564.0,104.0,668.0,gemini-3.5-flash-lite,0.00042919999999999997,OK
6a4f6bc657ae7229b52f8f47f55f265d,e1d84a62572d409c,33f3ec8f2b6cf550,supervisor,acting,supervisor,2026-09-25 15:05:38.079770+00:00,5.267,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,c9a1db417b3ae60b,e1d84a62572d409c,supervisor_edge,other,supervisor,2026-09-25 15:05:38.081741+00:00,1.3359999999999999,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,6d6196d19d65abf1,33f3ec8f2b6cf550,context_prep,acting,context_prep,2026-09-25 15:05:38.075037+00:00,2.519,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,1e031f60989476c4,33f3ec8f2b6cf550,input_guard,acting,input_guard,2026-09-25 15:05:38.068401+00:00,4.462,0.0,0.0,0.0,,0.0,OK
6a4f6bc657ae7229b52f8f47f55f265d,fabda21a59364c5a,1e031f60989476c4,route_after_guard,other,input_guard,2026-09-25 15:05:38.069969+00:00,1.222,0.0,0.0,0.0,,0.0,OK
6586ddf9031250671b29fc04fc3cc17a,e83f4bddc429a017,cd91d3991ce0aad4,LangGraph,other,,2026-09-25 15:05:38.030668+00:00,29.03,0.0,0.0,0.0,,0.0,OK
6586ddf9031250671b29fc04fc3cc17a,0a19b25af9177ecf,e83f4bddc429a017,output_guard,acting,output_guard,2026-09-25 15:05:38.042539+00:00,10.738,0.0,0.0,0.0,,0.0,OK
6586ddf9031250671b29fc04fc3cc17a,eea2824bacb587fc,e83f4bddc429a017,refusal,acting,refusal,2026-09-25 15:05:38.039433+00:00,0.833,0.0,0.0,0.0,,0.0,OK
6586ddf9031250671b29fc04fc3cc17a,731d0a12db28f1cc,e83f4bddc429a017,input_guard,acting,input_guard,2026-09-25 15:05:38.032391+00:00,4.55,0.0,0.0,0.0,,0.0,OK
6586ddf9031250671b29fc04fc3cc17a,598c46aa2aa196b2,731d0a12db28f1cc,route_after_guard,other,input_guard,2026-09-25 15:05:38.034473+00:00,1.01,0.0,0.0,0.0,,0.0,OK
28cd430d0d7c8ef7cf7090b8bf75a978,beb0096f375ea53d,2bb82b7041c6dc1a,LangGraph,other,,2026-09-25 15:05:37.992736+00:00,30.188,0.0,0.0,0.0,,0.0,OK
28cd430d0d7c8ef7cf7090b8bf75a978,7c1d6347d2977781,beb0096f375ea53d,output_guard,acting,output_guard,2026-09-25 15:05:38.004425+00:00,12.072,0.0,0.0,0.0,,0.0,OK
28cd430d0d7c8ef7cf7090b8bf75a978,2142353a1c1cbc5b,beb0096f375ea53d,refusal,acting,refusal,2026-09-25 15:05:38.001643+00:00,0.784,0.0,0.0,0.0,,0.0,OK
28cd430d0d7c8ef7cf7090b8bf75a978,f0c1cea332897ab6,beb0096f375ea53d,input_guard,acting,input_guard,2026-09-25 15:05:37.994489+00:00,4.921,0.0,0.0,0.0,,0.0,OK
